filepath,view,subject_id,activity_id,activity_name,frame,activity_id_raw,binary_label
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F51.jpg,front,1,8,talking_phone_left,51,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F52.jpg,front,1,8,talking_phone_left,52,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F53.jpg,front,1,8,talking_phone_left,53,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F54.jpg,front,1,8,talking_phone_left,54,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F55.jpg,front,1,8,talking_phone_left,55,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F56.jpg,front,1,8,talking_phone_left,56,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F57.jpg,front,1,8,talking_phone_left,57,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F58.jpg,front,1,8,talking_phone_left,58,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F59.jpg,front,1,8,talking_phone_left,59,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F6.jpg,front,1,8,talking_phone_left,6,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F60.jpg,front,1,8,talking_phone_left,60,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F61.jpg,front,1,8,talking_phone_left,61,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F62.jpg,front,1,8,talking_phone_left,62,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F63.jpg,front,1,8,talking_phone_left,63,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F64.jpg,front,1,8,talking_phone_left,64,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F65.jpg,front,1,8,talking_phone_left,65,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F66.jpg,front,1,8,talking_phone_left,66,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F67.jpg,front,1,8,talking_phone_left,67,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F68.jpg,front,1,8,talking_phone_left,68,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F69.jpg,front,1,8,talking_phone_left,69,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F7.jpg,front,1,8,talking_phone_left,7,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F70.jpg,front,1,8,talking_phone_left,70,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F71.jpg,front,1,8,talking_phone_left,71,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F72.jpg,front,1,8,talking_phone_left,72,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F73.jpg,front,1,8,talking_phone_left,73,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F74.jpg,front,1,8,talking_phone_left,74,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F75.jpg,front,1,8,talking_phone_left,75,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F76.jpg,front,1,8,talking_phone_left,76,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F77.jpg,front,1,8,talking_phone_left,77,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F78.jpg,front,1,8,talking_phone_left,78,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F79.jpg,front,1,8,talking_phone_left,79,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F8.jpg,front,1,8,talking_phone_left,8,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F80.jpg,front,1,8,talking_phone_left,80,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F81.jpg,front,1,8,talking_phone_left,81,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F82.jpg,front,1,8,talking_phone_left,82,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F83.jpg,front,1,8,talking_phone_left,83,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F84.jpg,front,1,8,talking_phone_left,84,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F85.jpg,front,1,8,talking_phone_left,85,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F86.jpg,front,1,8,talking_phone_left,86,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F87.jpg,front,1,8,talking_phone_left,87,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F88.jpg,front,1,8,talking_phone_left,88,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F89.jpg,front,1,8,talking_phone_left,89,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F9.jpg,front,1,8,talking_phone_left,9,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F90.jpg,front,1,8,talking_phone_left,90,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F91.jpg,front,1,8,talking_phone_left,91,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC8\RGB2_SUB1ACT8F92.jpg,front,1,8,talking_phone_left,92,8,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F1.jpg,front,1,9,having_picture,1,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F10.jpg,front,1,9,having_picture,10,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F11.jpg,front,1,9,having_picture,11,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F12.jpg,front,1,9,having_picture,12,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F13.jpg,front,1,9,having_picture,13,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F14.jpg,front,1,9,having_picture,14,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F15.jpg,front,1,9,having_picture,15,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F16.jpg,front,1,9,having_picture,16,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F17.jpg,front,1,9,having_picture,17,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F18.jpg,front,1,9,having_picture,18,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F19.jpg,front,1,9,having_picture,19,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F2.jpg,front,1,9,having_picture,2,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F20.jpg,front,1,9,having_picture,20,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F21.jpg,front,1,9,having_picture,21,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F22.jpg,front,1,9,having_picture,22,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F23.jpg,front,1,9,having_picture,23,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F24.jpg,front,1,9,having_picture,24,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F25.jpg,front,1,9,having_picture,25,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F26.jpg,front,1,9,having_picture,26,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F27.jpg,front,1,9,having_picture,27,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F28.jpg,front,1,9,having_picture,28,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F29.jpg,front,1,9,having_picture,29,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F3.jpg,front,1,9,having_picture,3,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F30.jpg,front,1,9,having_picture,30,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F31.jpg,front,1,9,having_picture,31,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F32.jpg,front,1,9,having_picture,32,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F33.jpg,front,1,9,having_picture,33,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F34.jpg,front,1,9,having_picture,34,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F35.jpg,front,1,9,having_picture,35,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F36.jpg,front,1,9,having_picture,36,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F37.jpg,front,1,9,having_picture,37,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F38.jpg,front,1,9,having_picture,38,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F39.jpg,front,1,9,having_picture,39,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F4.jpg,front,1,9,having_picture,4,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F40.jpg,front,1,9,having_picture,40,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F41.jpg,front,1,9,having_picture,41,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F42.jpg,front,1,9,having_picture,42,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F43.jpg,front,1,9,having_picture,43,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F44.jpg,front,1,9,having_picture,44,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F45.jpg,front,1,9,having_picture,45,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F46.jpg,front,1,9,having_picture,46,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F47.jpg,front,1,9,having_picture,47,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F48.jpg,front,1,9,having_picture,48,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F49.jpg,front,1,9,having_picture,49,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F5.jpg,front,1,9,having_picture,5,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F50.jpg,front,1,9,having_picture,50,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F51.jpg,front,1,9,having_picture,51,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F52.jpg,front,1,9,having_picture,52,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F53.jpg,front,1,9,having_picture,53,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F54.jpg,front,1,9,having_picture,54,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F55.jpg,front,1,9,having_picture,55,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F56.jpg,front,1,9,having_picture,56,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F57.jpg,front,1,9,having_picture,57,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F58.jpg,front,1,9,having_picture,58,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F59.jpg,front,1,9,having_picture,59,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F6.jpg,front,1,9,having_picture,6,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F60.jpg,front,1,9,having_picture,60,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F61.jpg,front,1,9,having_picture,61,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F62.jpg,front,1,9,having_picture,62,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F63.jpg,front,1,9,having_picture,63,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F64.jpg,front,1,9,having_picture,64,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F65.jpg,front,1,9,having_picture,65,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F66.jpg,front,1,9,having_picture,66,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F67.jpg,front,1,9,having_picture,67,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F68.jpg,front,1,9,having_picture,68,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F69.jpg,front,1,9,having_picture,69,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F7.jpg,front,1,9,having_picture,7,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F70.jpg,front,1,9,having_picture,70,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F71.jpg,front,1,9,having_picture,71,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F72.jpg,front,1,9,having_picture,72,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F73.jpg,front,1,9,having_picture,73,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F74.jpg,front,1,9,having_picture,74,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F75.jpg,front,1,9,having_picture,75,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F76.jpg,front,1,9,having_picture,76,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F77.jpg,front,1,9,having_picture,77,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F78.jpg,front,1,9,having_picture,78,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F79.jpg,front,1,9,having_picture,79,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F8.jpg,front,1,9,having_picture,8,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F80.jpg,front,1,9,having_picture,80,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F81.jpg,front,1,9,having_picture,81,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F82.jpg,front,1,9,having_picture,82,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F83.jpg,front,1,9,having_picture,83,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F84.jpg,front,1,9,having_picture,84,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F85.jpg,front,1,9,having_picture,85,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F86.jpg,front,1,9,having_picture,86,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S1\AC9\RGB2_SUB1ACT9F9.jpg,front,1,9,having_picture,9,9,phone_use
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F1.jpg,front,10,1,safe_driving,1,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F10.jpg,front,10,1,safe_driving,10,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F100.jpg,front,10,1,safe_driving,100,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F101.jpg,front,10,1,safe_driving,101,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F102.jpg,front,10,1,safe_driving,102,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F103.jpg,front,10,1,safe_driving,103,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F104.jpg,front,10,1,safe_driving,104,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F105.jpg,front,10,1,safe_driving,105,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F106.jpg,front,10,1,safe_driving,106,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F107.jpg,front,10,1,safe_driving,107,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F108.jpg,front,10,1,safe_driving,108,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F109.jpg,front,10,1,safe_driving,109,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F11.jpg,front,10,1,safe_driving,11,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F110.jpg,front,10,1,safe_driving,110,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F111.jpg,front,10,1,safe_driving,111,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F112.jpg,front,10,1,safe_driving,112,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F113.jpg,front,10,1,safe_driving,113,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F114.jpg,front,10,1,safe_driving,114,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F115.jpg,front,10,1,safe_driving,115,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F116.jpg,front,10,1,safe_driving,116,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F117.jpg,front,10,1,safe_driving,117,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F118.jpg,front,10,1,safe_driving,118,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F119.jpg,front,10,1,safe_driving,119,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F12.jpg,front,10,1,safe_driving,12,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F120.jpg,front,10,1,safe_driving,120,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F121.jpg,front,10,1,safe_driving,121,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F122.jpg,front,10,1,safe_driving,122,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F123.jpg,front,10,1,safe_driving,123,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F124.jpg,front,10,1,safe_driving,124,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F125.jpg,front,10,1,safe_driving,125,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F126.jpg,front,10,1,safe_driving,126,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F127.jpg,front,10,1,safe_driving,127,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F128.jpg,front,10,1,safe_driving,128,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F129.jpg,front,10,1,safe_driving,129,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F13.jpg,front,10,1,safe_driving,13,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F130.jpg,front,10,1,safe_driving,130,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F131.jpg,front,10,1,safe_driving,131,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F132.jpg,front,10,1,safe_driving,132,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F133.jpg,front,10,1,safe_driving,133,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F134.jpg,front,10,1,safe_driving,134,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F135.jpg,front,10,1,safe_driving,135,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F136.jpg,front,10,1,safe_driving,136,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F137.jpg,front,10,1,safe_driving,137,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F138.jpg,front,10,1,safe_driving,138,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F139.jpg,front,10,1,safe_driving,139,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F14.jpg,front,10,1,safe_driving,14,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F140.jpg,front,10,1,safe_driving,140,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F141.jpg,front,10,1,safe_driving,141,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F142.jpg,front,10,1,safe_driving,142,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F143.jpg,front,10,1,safe_driving,143,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F144.jpg,front,10,1,safe_driving,144,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F145.jpg,front,10,1,safe_driving,145,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F146.jpg,front,10,1,safe_driving,146,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F147.jpg,front,10,1,safe_driving,147,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F15.jpg,front,10,1,safe_driving,15,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F16.jpg,front,10,1,safe_driving,16,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F17.jpg,front,10,1,safe_driving,17,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F18.jpg,front,10,1,safe_driving,18,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F19.jpg,front,10,1,safe_driving,19,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F2.jpg,front,10,1,safe_driving,2,1,safe_driving
D:\Skripsi\Experiment\data\raw\RGB2\S10\AC1\RGB2_SUB10ACT1F20.jpg,front,10,1,safe_driving,20,1,safe_driving
