subject_id,activity_id,frame,filepath_front,filepath_side,binary_label
40,6,45,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F45.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F45.jpg,phone_use
40,6,46,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F46.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F46.jpg,phone_use
40,6,47,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F47.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F47.jpg,phone_use
40,6,48,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F48.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F48.jpg,phone_use
40,6,49,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F49.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F49.jpg,phone_use
40,6,5,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F5.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F5.jpg,phone_use
40,6,50,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F50.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F50.jpg,phone_use
40,6,51,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F51.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F51.jpg,phone_use
40,6,52,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F52.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F52.jpg,phone_use
40,6,53,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F53.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F53.jpg,phone_use
40,6,54,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F54.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F54.jpg,phone_use
40,6,55,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F55.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F55.jpg,phone_use
40,6,56,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F56.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F56.jpg,phone_use
40,6,57,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F57.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F57.jpg,phone_use
40,6,58,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F58.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F58.jpg,phone_use
40,6,59,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F59.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F59.jpg,phone_use
40,6,6,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F6.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F6.jpg,phone_use
40,6,60,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F60.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F60.jpg,phone_use
40,6,61,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F61.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F61.jpg,phone_use
40,6,62,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F62.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F62.jpg,phone_use
40,6,63,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F63.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F63.jpg,phone_use
40,6,64,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F64.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F64.jpg,phone_use
40,6,65,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F65.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F65.jpg,phone_use
40,6,66,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F66.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F66.jpg,phone_use
40,6,67,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F67.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F67.jpg,phone_use
40,6,68,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F68.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F68.jpg,phone_use
40,6,69,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F69.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F69.jpg,phone_use
40,6,7,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F7.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F7.jpg,phone_use
40,6,70,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F70.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F70.jpg,phone_use
40,6,71,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F71.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F71.jpg,phone_use
40,6,72,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F72.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F72.jpg,phone_use
40,6,73,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F73.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F73.jpg,phone_use
40,6,74,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F74.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F74.jpg,phone_use
40,6,75,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F75.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F75.jpg,phone_use
40,6,76,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F76.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F76.jpg,phone_use
40,6,77,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F77.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F77.jpg,phone_use
40,6,78,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F78.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F78.jpg,phone_use
40,6,79,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F79.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F79.jpg,phone_use
40,6,8,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F8.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F8.jpg,phone_use
40,6,80,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F80.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F80.jpg,phone_use
40,6,81,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F81.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F81.jpg,phone_use
40,6,82,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F82.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F82.jpg,phone_use
40,6,83,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F83.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F83.jpg,phone_use
40,6,84,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F84.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F84.jpg,phone_use
40,6,85,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F85.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F85.jpg,phone_use
40,6,86,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F86.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F86.jpg,phone_use
40,6,87,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F87.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F87.jpg,phone_use
40,6,88,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F88.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F88.jpg,phone_use
40,6,89,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F89.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F89.jpg,phone_use
40,6,9,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F9.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F9.jpg,phone_use
40,6,90,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F90.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F90.jpg,phone_use
40,6,91,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F91.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F91.jpg,phone_use
40,6,92,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F92.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F92.jpg,phone_use
40,6,93,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F93.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F93.jpg,phone_use
40,6,94,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F94.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F94.jpg,phone_use
40,6,95,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F95.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F95.jpg,phone_use
40,6,96,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F96.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F96.jpg,phone_use
40,6,97,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F97.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F97.jpg,phone_use
40,6,98,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F98.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F98.jpg,phone_use
40,6,99,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC6\RGB2_SUB40ACT6F99.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC6\RGB1_SUB40ACT6F99.jpg,phone_use
40,7,1,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F1.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F1.jpg,phone_use
40,7,10,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F10.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F10.jpg,phone_use
40,7,100,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F100.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F100.jpg,phone_use
40,7,101,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F101.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F101.jpg,phone_use
40,7,102,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F102.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F102.jpg,phone_use
40,7,103,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F103.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F103.jpg,phone_use
40,7,104,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F104.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F104.jpg,phone_use
40,7,105,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F105.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F105.jpg,phone_use
40,7,106,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F106.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F106.jpg,phone_use
40,7,107,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F107.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F107.jpg,phone_use
40,7,108,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F108.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F108.jpg,phone_use
40,7,109,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F109.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F109.jpg,phone_use
40,7,11,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F11.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F11.jpg,phone_use
40,7,110,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F110.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F110.jpg,phone_use
40,7,111,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F111.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F111.jpg,phone_use
40,7,112,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F112.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F112.jpg,phone_use
40,7,113,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F113.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F113.jpg,phone_use
40,7,114,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F114.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F114.jpg,phone_use
40,7,115,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F115.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F115.jpg,phone_use
40,7,116,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F116.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F116.jpg,phone_use
40,7,117,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F117.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F117.jpg,phone_use
40,7,118,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F118.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F118.jpg,phone_use
40,7,119,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F119.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F119.jpg,phone_use
40,7,12,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F12.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F12.jpg,phone_use
40,7,120,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F120.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F120.jpg,phone_use
40,7,121,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F121.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F121.jpg,phone_use
40,7,122,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F122.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F122.jpg,phone_use
40,7,123,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F123.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F123.jpg,phone_use
40,7,124,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F124.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F124.jpg,phone_use
40,7,125,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F125.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F125.jpg,phone_use
40,7,126,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F126.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F126.jpg,phone_use
40,7,127,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F127.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F127.jpg,phone_use
40,7,128,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F128.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F128.jpg,phone_use
40,7,129,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F129.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F129.jpg,phone_use
40,7,13,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F13.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F13.jpg,phone_use
40,7,130,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F130.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F130.jpg,phone_use
40,7,131,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F131.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F131.jpg,phone_use
40,7,132,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F132.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F132.jpg,phone_use
40,7,133,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F133.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F133.jpg,phone_use
40,7,134,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F134.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F134.jpg,phone_use
40,7,135,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F135.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F135.jpg,phone_use
40,7,136,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F136.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F136.jpg,phone_use
40,7,137,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F137.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F137.jpg,phone_use
40,7,138,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F138.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F138.jpg,phone_use
40,7,139,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F139.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F139.jpg,phone_use
40,7,14,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F14.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F14.jpg,phone_use
40,7,140,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F140.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F140.jpg,phone_use
40,7,141,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F141.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F141.jpg,phone_use
40,7,142,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F142.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F142.jpg,phone_use
40,7,143,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F143.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F143.jpg,phone_use
40,7,144,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F144.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F144.jpg,phone_use
40,7,145,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F145.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F145.jpg,phone_use
40,7,146,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F146.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F146.jpg,phone_use
40,7,147,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F147.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F147.jpg,phone_use
40,7,148,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F148.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F148.jpg,phone_use
40,7,149,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F149.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F149.jpg,phone_use
40,7,15,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F15.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F15.jpg,phone_use
40,7,150,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F150.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F150.jpg,phone_use
40,7,151,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F151.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F151.jpg,phone_use
40,7,152,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F152.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F152.jpg,phone_use
40,7,153,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F153.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F153.jpg,phone_use
40,7,154,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F154.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F154.jpg,phone_use
40,7,155,D:\Skripsi\Experiment\data\raw\RGB2\S40\AC7\RGB2_SUB40ACT7F155.jpg,D:\Skripsi\Experiment\data\raw\RGB1\S40\AC7\RGB1_SUB40ACT7F155.jpg,phone_use
