split,sample_id,formula,true_label,front_prob_safe,front_prob_phone,side_prob_safe,side_prob_phone,confidence_front,confidence_side,weight_front,weight_side,fused_prob_safe,fused_prob_phone,pred_label
val,S02_AC05_F00061,entropy_adaptive_ratio,1,0.45391482,0.54608518,0.4554261,0.5445739,0.00613682,0.00574041,0.51668818,0.48331182,0.45464524,0.54535476,1
val,S02_AC05_F00091,entropy_adaptive_ratio,1,0.45269608,0.54730392,0.41484332,0.58515668,0.00646619,0.02102622,0.23519912,0.76480088,0.42374626,0.57625374,1
val,S02_AC05_F00121,entropy_adaptive_ratio,1,0.4708029,0.5291971,0.3518669,0.6481331,0.00246111,0.06427569,0.03687785,0.96312215,0.35625301,0.64374699,1
val,S02_AC05_F00151,entropy_adaptive_ratio,1,0.42045677,0.57954323,0.44043976,0.55956024,0.01833402,0.01026004,0.64118281,0.35881719,0.42762701,0.57237299,1
val,S02_AC05_F00181,entropy_adaptive_ratio,1,0.47235471,0.52764529,0.34358537,0.65641463,0.00220632,0.07179159,0.02981596,0.97018404,0.34742475,0.65257525,1
val,S02_AC06_F00001,entropy_adaptive_ratio,1,0.64565456,0.35434544,0.56597331,0.43402669,0.06211086,0.01259529,0.83140219,0.16859781,0.63222048,0.36777952,0
val,S02_AC06_F00031,entropy_adaptive_ratio,1,0.51187447,0.48812553,0.47003549,0.52996451,0.00040689,0.00259226,0.13566739,0.86433261,0.47571168,0.52428832,1
val,S02_AC06_F00061,entropy_adaptive_ratio,1,0.63964009,0.36035991,0.53746879,0.46253121,0.05701847,0.00405463,0.93361023,0.06638977,0.63285696,0.36714304,0
val,S02_AC06_F00091,entropy_adaptive_ratio,1,0.66202664,0.33797336,0.48044246,0.51955754,0.07713387,0.00110394,0.98589,0.01411,0.65946449,0.34053551,0
val,S02_AC06_F00121,entropy_adaptive_ratio,1,0.38545197,0.61454803,0.3380087,0.6619913,0.03819826,0.07709959,0.33130072,0.66869928,0.35372669,0.64627331,1
val,S02_AC07_F00001,entropy_adaptive_ratio,1,0.59499854,0.40500146,0.47475088,0.52524912,0.02619882,0.00184027,0.93436765,0.06563235,0.5871064,0.4128936,0
val,S02_AC07_F00031,entropy_adaptive_ratio,1,0.24741679,0.75258321,0.39304739,0.60695261,0.19284189,0.03326199,0.85289066,0.14710934,0.26884042,0.73115958,1
val,S02_AC07_F00061,entropy_adaptive_ratio,1,0.08803958,0.91196042,0.34168786,0.65831214,0.57010789,0.07357528,0.88569644,0.11430356,0.11703248,0.88296752,1
val,S02_AC07_F00091,entropy_adaptive_ratio,1,0.09243256,0.90756744,0.37371629,0.62628371,0.55546232,0.04651712,0.9227264,0.0772736,0.11416837,0.88583163,1
val,S02_AC07_F00121,entropy_adaptive_ratio,1,0.1159901,0.8840099,0.27464968,0.72535032,0.48227637,0.15194221,0.76042612,0.23957388,0.15400079,0.84599921,1
val,S02_AC08_F00001,entropy_adaptive_ratio,1,0.26639348,0.73360652,0.59259871,0.40740129,0.16375823,0.02488424,0.86808781,0.13191219,0.30942393,0.69057607,1
val,S02_AC08_F00031,entropy_adaptive_ratio,1,0.590462,0.409538,0.34066111,0.65933889,0.02374276,0.07455006,0.2415513,0.7584487,0.40100084,0.59899916,1
val,S02_AC08_F00061,entropy_adaptive_ratio,1,0.48423415,0.51576585,0.36292183,0.63707817,0.00071732,0.05491817,0.01289316,0.98710684,0.36448593,0.63551407,1
val,S02_AC08_F00091,entropy_adaptive_ratio,1,0.66571409,0.33428591,0.34162843,0.65837157,0.08075453,0.07363152,0.52306884,0.47693116,0.51114754,0.48885246,0
val,S02_AC08_F00121,entropy_adaptive_ratio,1,0.81380469,0.18619531,0.36566907,0.63433093,0.30655585,0.05271145,0.85328069,0.14671931,0.74805454,0.25194546,0
val,S02_AC09_F00001,entropy_adaptive_ratio,1,0.66266918,0.33733082,0.3056798,0.6943202,0.07775845,0.11187658,0.41004266,0.58995734,0.45206067,0.54793933,1
val,S02_AC09_F00031,entropy_adaptive_ratio,1,0.29563898,0.70436102,0.38682956,0.61317044,0.12410549,0.03727696,0.76901479,0.23098521,0.31670265,0.68329735,1
val,S02_AC09_F00061,entropy_adaptive_ratio,1,0.34847319,0.65152681,0.35655636,0.64344364,0.06730291,0.06021247,0.52780228,0.47219772,0.35229004,0.64770996,1
val,S02_AC09_F00091,entropy_adaptive_ratio,1,0.09134227,0.90865773,0.42245579,0.57754421,0.55906566,0.01742038,0.96978178,0.03021822,0.10134793,0.89865207,1
val,S03_AC01_F00001,entropy_adaptive_ratio,0,0.57804191,0.42195809,0.51757336,0.48242664,0.01764564,0.00089126,0.9519198,0.0480802,0.57513457,0.42486543,0
val,S03_AC01_F00031,entropy_adaptive_ratio,0,0.62459415,0.37540585,0.53705904,0.46294096,0.04526741,0.00396635,0.91943838,0.08056162,0.61754218,0.38245782,0
val,S03_AC01_F00061,entropy_adaptive_ratio,0,0.5999566,0.4000434,0.57154262,0.42845738,0.02902402,0.01481924,0.66199511,0.33800489,0.59035254,0.40964746,0
val,S03_AC01_F00091,entropy_adaptive_ratio,0,0.70857638,0.29142362,0.58021826,0.41978174,0.12944686,0.01864788,0.87408142,0.12591858,0.69241371,0.30758629,0
val,S03_AC01_F00121,entropy_adaptive_ratio,0,0.06131673,0.93868327,0.48568904,0.51431096,0.66735018,0.00059102,0.99911516,0.00088484,0.06169223,0.93830777,1
val,S03_AC05_F00001,entropy_adaptive_ratio,1,0.20485234,0.79514766,0.18584496,0.81415504,0.26847274,0.30730194,0.4662809,0.5337191,0.19470774,0.80529226,1
val,S03_AC05_F00031,entropy_adaptive_ratio,1,0.17705494,0.82294506,0.23981512,0.76018488,0.32640821,0.20526731,0.61392372,0.38607628,0.20128516,0.79871484,1
val,S03_AC05_F00061,entropy_adaptive_ratio,1,0.24632293,0.75367707,0.33953947,0.66046053,0.19460208,0.07562267,0.72014898,0.27985102,0.27240967,0.72759033,1
val,S03_AC05_F00091,entropy_adaptive_ratio,1,0.2646656,0.7353344,0.19098443,0.80901557,0.16629447,0.29647373,0.35934722,0.64065278,0.21746155,0.78253845,1
val,S03_AC05_F00121,entropy_adaptive_ratio,1,0.27407235,0.72592765,0.48472756,0.51527244,0.1527523,0.00067311,0.99561276,0.00438724,0.27499654,0.72500346,1
val,S03_AC06_F00001,entropy_adaptive_ratio,1,0.26647884,0.73352116,0.25156599,0.74843401,0.16363351,0.18624926,0.46768097,0.53231903,0.25854045,0.74145955,1
val,S03_AC06_F00031,entropy_adaptive_ratio,1,0.51627225,0.48372775,0.32692355,0.67307645,0.00076415,0.08824775,0.00858476,0.99141524,0.32854906,0.67145094,1
val,S03_AC06_F00061,entropy_adaptive_ratio,1,0.2428205,0.7571795,0.36088395,0.63911605,0.2003007,0.05658551,0.77972539,0.22027461,0.26882688,0.73117312,1
val,S03_AC06_F00091,entropy_adaptive_ratio,1,0.15341079,0.84658921,0.30009067,0.69990933,0.3816896,0.11859829,0.76293991,0.23706009,0.18818274,0.81181726,1
val,S03_AC06_F00121,entropy_adaptive_ratio,1,0.26883692,0.73116308,0.1858356,0.8141644,0.16020927,0.30732189,0.34267079,0.65732921,0.21427773,0.78572227,1
val,S03_AC07_F00001,entropy_adaptive_ratio,1,0.10434383,0.89565617,0.38451684,0.61548316,0.51738412,0.03883025,0.93018834,0.06981166,0.12390317,0.87609683,1
val,S03_AC07_F00031,entropy_adaptive_ratio,1,0.2609635,0.7390365,0.28589201,0.71410799,0.17180317,0.1366446,0.55699274,0.44300726,0.27200701,0.72799299,1
val,S03_AC07_F00061,entropy_adaptive_ratio,1,0.13651806,0.86348194,0.32054144,0.67945856,0.42495322,0.09503072,0.81724298,0.18275702,0.17014963,0.82985037,1
val,S03_AC07_F00091,entropy_adaptive_ratio,1,0.15055096,0.84944904,0.19159508,0.80840492,0.38878263,0.29520366,0.56840705,0.43159295,0.16826531,0.83173469,1
val,S03_AC07_F00121,entropy_adaptive_ratio,1,0.22086823,0.77913177,0.26712048,0.73287952,0.2382503,0.16269771,0.59421744,0.40578256,0.23963659,0.76036341,1
val,S03_AC07_F00151,entropy_adaptive_ratio,1,0.21324569,0.78675431,0.23004937,0.76995063,0.25235888,0.22190264,0.53210912,0.46789088,0.22110798,0.77889202,1
val,S03_AC07_F00181,entropy_adaptive_ratio,1,0.10639668,0.89360332,0.08916879,0.91083121,0.51104936,0.56631077,0.47435333,0.52564667,0.09734089,0.90265911,1
val,S03_AC08_F00001,entropy_adaptive_ratio,1,0.43296927,0.56703073,0.49675137,0.50324863,0.01300352,3.045e-05,0.99766368,0.00233632,0.43311829,0.56688171,1
val,S03_AC08_F00031,entropy_adaptive_ratio,1,0.20399803,0.79600197,0.44658834,0.55341166,0.27014755,0.00824718,0.97037593,0.02962407,0.21118454,0.78881546,1
val,S03_AC08_F00061,entropy_adaptive_ratio,1,0.1857118,0.8142882,0.46052361,0.53947639,0.30758581,0.00450123,0.98557699,0.01442301,0.18967541,0.81032459,1
val,S03_AC08_F00091,entropy_adaptive_ratio,1,0.1108259,0.8891741,0.44584656,0.55415344,0.4975979,0.0084783,0.98324698,0.01675302,0.1164385,0.8835615,1
val,S03_AC08_F00121,entropy_adaptive_ratio,1,0.68741521,0.31258479,0.42055225,0.57944775,0.10386535,0.01828984,0.85027371,0.14972629,0.64745881,0.35254119,0
val,S03_AC08_F00151,entropy_adaptive_ratio,1,0.54552978,0.45447022,0.43064672,0.56935328,0.00598959,0.01392322,0.30079094,0.69920906,0.4652025,0.5347975,1
val,S03_AC09_F00001,entropy_adaptive_ratio,1,0.17805916,0.82194084,0.50653389,0.49346611,0.32418725,0.00012319,0.99962016,0.00037984,0.17818393,0.82181607,1
val,S03_AC09_F00031,entropy_adaptive_ratio,1,0.45133567,0.54866433,0.4240821,0.5759179,0.00684406,0.01669452,0.29075925,0.70924075,0.43200633,0.56799367,1
val,S03_AC09_F00061,entropy_adaptive_ratio,1,0.20599931,0.79400069,0.51595357,0.48404643,0.26623434,0.0007345,0.99724873,0.00275127,0.20685208,0.79314792,1
val,S03_AC09_F00091,entropy_adaptive_ratio,1,0.05780309,0.94219691,0.48254299,0.51745701,0.68133842,0.00087949,0.99871083,0.00128917,0.05835066,0.94164934,1
val,S03_AC09_F00121,entropy_adaptive_ratio,1,0.19103873,0.80896127,0.45034367,0.54965633,0.29636065,0.0071264,0.97651829,0.02348171,0.19712765,0.80287235,1
val,S15_AC01_F00001,entropy_adaptive_ratio,0,0.42769206,0.57230794,0.523581,0.476419,0.01513911,0.00160506,0.90414244,0.09585756,0.43688374,0.56311626,1
val,S15_AC01_F00031,entropy_adaptive_ratio,0,0.76561508,0.23438492,0.54473501,0.45526499,0.21442276,0.00578203,0.97374247,0.02625753,0.75981531,0.24018469,0
val,S15_AC01_F00061,entropy_adaptive_ratio,0,0.84882228,0.15117772,0.52642068,0.47357932,0.38722028,0.00201509,0.99482295,0.00517705,0.84715319,0.15284681,0
val,S15_AC01_F00091,entropy_adaptive_ratio,0,0.74394268,0.25605732,0.54377744,0.45622256,0.17926166,0.00553683,0.97003854,0.02996146,0.73794543,0.26205457,0
val,S15_AC05_F00001,entropy_adaptive_ratio,1,0.47287297,0.52712703,0.3173849,0.6826151,0.00212433,0.09848507,0.02111464,0.97888536,0.32066797,0.67933203,1
val,S15_AC05_F00031,entropy_adaptive_ratio,1,0.50201303,0.49798697,0.29839402,0.70160598,1.169e-05,0.1206811,9.688e-05,0.99990312,0.29841375,0.70158625,1
val,S15_AC05_F00061,entropy_adaptive_ratio,1,0.31347775,0.68652225,0.38100529,0.61899471,0.10285278,0.04125107,0.71374068,0.28625932,0.33280814,0.66719186,1
val,S15_AC06_F00001,entropy_adaptive_ratio,1,0.06831783,0.93168217,0.38254297,0.61745703,0.64038547,0.04018174,0.94095845,0.05904155,0.08687017,0.91312983,1
val,S15_AC06_F00031,entropy_adaptive_ratio,1,0.21439666,0.78560334,0.52927709,0.47072291,0.25019684,0.00247462,0.99020617,0.00979383,0.21748054,0.78251946,1
val,S15_AC06_F00061,entropy_adaptive_ratio,1,0.31117791,0.68882209,0.42039716,0.57960284,0.10547152,0.01836163,0.85172284,0.14827716,0.32737263,0.67262737,1
val,S15_AC06_F00091,entropy_adaptive_ratio,1,0.29592365,0.70407635,0.48795921,0.51204079,0.12374923,0.00041837,0.99663063,0.00336937,0.29657069,0.70342931,1
val,S15_AC07_F00001,entropy_adaptive_ratio,1,0.04968977,0.95031023,0.15847164,0.84152836,0.71492234,0.36935933,0.65935113,0.34064887,0.08674619,0.91325381,1
val,S15_AC07_F00031,entropy_adaptive_ratio,1,0.14708722,0.85291278,0.30258709,0.69741291,0.3974972,0.11556961,0.77474744,0.22525256,0.18211396,0.81788604,1
val,S15_AC07_F00061,entropy_adaptive_ratio,1,0.2935403,0.7064597,0.2827943,0.7172057,0.12674932,0.14076965,0.47379564,0.52620436,0.28788571,0.71211429,1
val,S15_AC08_F00001,entropy_adaptive_ratio,1,0.13609153,0.86390847,0.38194585,0.61805415,0.42608936,0.04059527,0.91301348,0.08698652,0.15747754,0.84252246,1
val,S15_AC08_F00031,entropy_adaptive_ratio,1,0.14326435,0.85673565,0.52982584,0.47017416,0.40727557,0.00256831,0.99373344,0.00626656,0.14568676,0.85431324,1
val,S15_AC08_F00061,entropy_adaptive_ratio,1,0.14593053,0.85406947,0.48134959,0.51865041,0.40043795,0.00100388,0.99749931,0.00250069,0.14676931,0.85323069,1
val,S15_AC08_F00091,entropy_adaptive_ratio,1,0.1046809,0.8953191,0.46886653,0.53113347,0.51633955,0.0027986,0.99460914,0.00539086,0.10664417,0.89335583,1
val,S15_AC08_F00121,entropy_adaptive_ratio,1,0.22036183,0.77963817,0.39285439,0.60714561,0.23917236,0.03338309,0.87751815,0.12248184,0.24148904,0.75851096,1
val,S15_AC09_F00001,entropy_adaptive_ratio,1,0.34426057,0.65573943,0.46467966,0.53532034,0.07116245,0.0036026,0.95181438,0.04818562,0.35006304,0.64993696,1
val,S15_AC09_F00031,entropy_adaptive_ratio,1,0.08884579,0.91115421,0.29297036,0.70702964,0.56739457,0.12747259,0.81655113,0.18344887,0.12629221,0.87370779,1
val,S15_AC09_F00061,entropy_adaptive_ratio,1,0.1583432,0.8416568,0.1314671,0.8685329,0.36966882,0.43855196,0.45738594,0.54261406,0.14375985,0.85624015,1
val,S15_AC09_F00091,entropy_adaptive_ratio,1,0.21455586,0.78544414,0.33773071,0.66226929,0.24989868,0.07736943,0.76359008,0.23640992,0.24367562,0.75632438,1
val,S15_AC09_F00121,entropy_adaptive_ratio,1,0.16415942,0.83584058,0.33380049,0.66619951,0.35583201,0.08123771,0.814131,0.185869,0.19569043,0.80430957,1
val,S20_AC01_F00001,entropy_adaptive_ratio,0,0.43050981,0.56949019,0.23013008,0.76986992,0.01397843,0.22176201,0.05929584,0.94070416,0.24201176,0.75798824,1
val,S20_AC01_F00031,entropy_adaptive_ratio,0,0.43107224,0.56892776,0.28488731,0.71511269,0.01375235,0.13797505,0.09063853,0.90936147,0.2981373,0.7018627,1
val,S20_AC01_F00061,entropy_adaptive_ratio,0,0.32538718,0.67461282,0.32195646,0.67804354,0.08985611,0.09350364,0.49005361,0.50994639,0.32363769,0.67636231,1
val,S20_AC01_F00091,entropy_adaptive_ratio,0,0.37847173,0.62152827,0.29492539,0.70507461,0.0430445,0.12500101,0.25614788,0.74385212,0.31632561,0.68367439,1
val,S20_AC05_F00001,entropy_adaptive_ratio,1,0.22581059,0.77418941,0.2405175,0.7594825,0.22936358,0.2041002,0.52914128,0.47085872,0.23273546,0.76726454,1
val,S20_AC05_F00031,entropy_adaptive_ratio,1,0.32379484,0.67620516,0.3688584,0.6311416,0.09153943,0.0502085,0.64579027,0.35420973,0.33975679,0.66024321,1
val,S20_AC05_F00061,entropy_adaptive_ratio,1,0.31867814,0.68132186,0.35586733,0.64413267,0.09706181,0.0608008,0.6148499,0.3851501,0.33300156,0.66699844,1
val,S20_AC05_F00091,entropy_adaptive_ratio,1,0.30500144,0.69499856,0.49969685,0.50030315,0.11268104,2.7e-07,0.99999765,2.35e-06,0.3050019,0.6949981,1
val,S20_AC05_F00121,entropy_adaptive_ratio,1,0.2617709,0.7382291,0.36342424,0.63657576,0.17059305,0.05451109,0.75784056,0.24215944,0.28638722,0.71361278,1
val,S20_AC06_F00001,entropy_adaptive_ratio,1,0.30847323,0.69152677,0.22768617,0.77231383,0.1085968,0.22604409,0.32451744,0.67548256,0.25390298,0.74609702,1
val,S20_AC06_F00031,entropy_adaptive_ratio,1,0.26219398,0.73780602,0.24015528,0.75984472,0.1699609,0.20470159,0.45363735,0.54636265,0.25015286,0.74984714,1
val,S20_AC06_F00061,entropy_adaptive_ratio,1,0.1662547,0.8337453,0.26657331,0.73342669,0.35093502,0.16349554,0.68218152,0.31781848,0.19813781,0.80186219,1
val,S20_AC06_F00091,entropy_adaptive_ratio,1,0.20768803,0.79231197,0.23490411,0.76509589,0.2629598,0.21353721,0.55186034,0.44813966,0.21988464,0.78011536,1
val,S20_AC06_F00121,entropy_adaptive_ratio,1,0.11614162,0.88385838,0.30649698,0.69350302,0.48183259,0.11091165,0.81288448,0.18711552,0.15176006,0.84823994,1
val,S20_AC07_F00001,entropy_adaptive_ratio,1,0.25442511,0.74557489,0.25530541,0.74469459,0.18178329,0.18042078,0.50188085,0.49811915,0.2548636,0.7451364,1
val,S20_AC07_F00031,entropy_adaptive_ratio,1,0.33113569,0.66886431,0.26367885,0.73632115,0.0839175,0.16775278,0.33344224,0.66655776,0.28617181,0.71382819,1
val,S20_AC07_F00061,entropy_adaptive_ratio,1,0.22992194,0.77007806,0.2099309,0.7900691,0.2221248,0.25864937,0.46201484,0.53798516,0.21916705,0.78083295,1
val,S20_AC07_F00091,entropy_adaptive_ratio,1,0.14408177,0.85591823,0.19948578,0.80051422,0.40517042,0.27910154,0.59211898,0.40788102,0.16668001,0.83331999,1
val,S20_AC07_F00121,entropy_adaptive_ratio,1,0.2282961,0.7717039,0.24473375,0.75526625,0.22497082,0.19717588,0.53292094,0.46707906,0.23597378,0.76402622,1
val,S20_AC07_F00151,entropy_adaptive_ratio,1,0.2489484,0.7510516,0.27087629,0.72912371,0.19039289,0.15728075,0.54761956,0.45238044,0.25886815,0.74113185,1
val,S20_AC08_F00001,entropy_adaptive_ratio,1,0.25671667,0.74328333,0.23470861,0.76529139,0.17824875,0.21387041,0.45457801,0.54542199,0.24471299,0.75528701,1
val,S20_AC08_F00031,entropy_adaptive_ratio,1,0.20687205,0.79312795,0.30443943,0.69556057,0.26453893,0.11334989,0.70004434,0.29995566,0.23613793,0.76386207,1
val,S20_AC08_F00061,entropy_adaptive_ratio,1,0.26748323,0.73251677,0.22548085,0.77451915,0.16216999,0.22995015,0.4135722,0.5864278,0.24285187,0.75714813,1
val,S20_AC08_F00091,entropy_adaptive_ratio,1,0.16126621,0.83873379,0.29858923,0.70141077,0.36266986,0.12044046,0.75069781,0.24930219,0.19550114,0.80449886,1
val,S20_AC08_F00121,entropy_adaptive_ratio,1,0.28449136,0.71550864,0.34853488,0.65146512,0.13850134,0.06724723,0.67315822,0.32684178,0.30542346,0.69457654,1
val,S20_AC08_F00151,entropy_adaptive_ratio,1,0.41171789,0.58828211,0.24209392,0.75790608,0.02260628,0.20149491,0.10087532,0.89912468,0.25920479,0.74079521,1
val,S20_AC09_F00001,entropy_adaptive_ratio,1,0.03208786,0.96791214,0.29669386,0.70330614,0.79524333,0.12278813,0.86624845,0.13375155,0.06747932,0.93252068,1
val,S20_AC09_F00031,entropy_adaptive_ratio,1,0.11337268,0.88662732,0.25527853,0.74472147,0.48999408,0.1804623,0.73083663,0.26916337,0.15156854,0.84843146,1
val,S20_AC09_F00061,entropy_adaptive_ratio,1,0.07706815,0.92293185,0.27644807,0.72355193,0.60823657,0.1494342,0.80277159,0.19722841,0.11639153,0.88360847,1
val,S20_AC09_F00091,entropy_adaptive_ratio,1,0.09335369,0.90664631,0.32923126,0.67076874,0.55243398,0.08586097,0.86548386,0.13451614,0.12508303,0.87491697,1
val,S20_AC09_F00121,entropy_adaptive_ratio,1,0.06422561,0.93577439,0.37976533,0.62023467,0.6560045,0.04212389,0.93966169,0.06033831,0.08326475,0.91673525,1
val,S22_AC01_F00001,entropy_adaptive_ratio,0,0.17739642,0.82260358,0.29784167,0.70215833,0.32565188,0.12136345,0.72850271,0.27149729,0.21009698,0.78990302,1
val,S22_AC01_F00031,entropy_adaptive_ratio,0,0.21057469,0.78942531,0.53888834,0.46111166,0.2574202,0.00436799,0.98331478,0.01668522,0.21605267,0.78394733,1
val,S22_AC01_F00061,entropy_adaptive_ratio,0,0.59153557,0.40846443,0.44786912,0.55213088,0.02431288,0.00785569,0.75579617,0.24420383,0.55645167,0.44354833,0
val,S22_AC01_F00091,entropy_adaptive_ratio,0,0.09877402,0.90122598,0.51344144,0.48655856,0.53490277,0.00052137,0.99902624,0.00097376,0.0991778,0.9008222,1
val,S22_AC05_F00001,entropy_adaptive_ratio,1,0.29599261,0.70400739,0.38361657,0.61638343,0.12366301,0.03944371,0.75817239,0.24182761,0.3171825,0.6828175,1
val,S22_AC05_F00031,entropy_adaptive_ratio,1,0.25886011,0.74113989,0.41050565,0.58949435,0.17497861,0.02323478,0.88277896,0.11722104,0.27663616,0.72336384,1
val,S22_AC05_F00061,entropy_adaptive_ratio,1,0.19453841,0.80546159,0.39563626,0.60436374,0.28913049,0.03165933,0.90130817,0.09869183,0.21438513,0.78561487,1
val,S22_AC05_F00091,entropy_adaptive_ratio,1,0.35463279,0.64536721,0.34554076,0.65445924,0.06186238,0.0699776,0.46922324,0.53077676,0.34980696,0.65019304,1
val,S22_AC06_F00001,entropy_adaptive_ratio,1,0.61079261,0.38920739,0.46271348,0.53728652,0.03571385,0.00401524,0.89893453,0.10106547,0.59582692,0.40417308,0
val,S22_AC06_F00031,entropy_adaptive_ratio,1,0.66583097,0.33416903,0.28226084,0.71773916,0.08087074,0.1414869,0.36369668,0.63630332,0.42176402,0.57823598,1
val,S22_AC06_F00061,entropy_adaptive_ratio,1,0.44306719,0.55693281,0.33899939,0.66100061,0.00937286,0.07614203,0.10960499,0.89039501,0.35040574,0.64959426,1
val,S22_AC06_F00091,entropy_adaptive_ratio,1,0.45017993,0.54982007,0.4047026,0.5952974,0.00717355,0.02636494,0.21389002,0.78610998,0.41442975,0.58557025,1
val,S22_AC06_F00121,entropy_adaptive_ratio,1,0.41615212,0.58384788,0.37193149,0.62806851,0.0203818,0.04785639,0.29868615,0.70131385,0.38513958,0.61486042,1
val,S22_AC07_F00001,entropy_adaptive_ratio,1,0.25849527,0.74150473,0.19781274,0.80218726,0.17553278,0.28246806,0.38325865,0.61674135,0.22106984,0.77893016,1
val,S22_AC07_F00031,entropy_adaptive_ratio,1,0.290353,0.709647,0.13235605,0.86764395,0.1308232,0.43613557,0.23074552,0.76925448,0.16881314,0.83118686,1
val,S22_AC07_F00061,entropy_adaptive_ratio,1,0.1784659,0.8215341,0.21690422,0.78309578,0.32329051,0.24552572,0.56835669,0.43164331,0.19505755,0.80494245,1
val,S22_AC07_F00091,entropy_adaptive_ratio,1,0.12922233,0.87077767,0.27669251,0.72330749,0.44469843,0.14909511,0.74891085,0.25108915,0.16625049,0.83374951,1
val,S22_AC07_F00121,entropy_adaptive_ratio,1,0.12713844,0.87286156,0.17324543,0.82675457,0.45046222,0.33492463,0.57355458,0.42644542,0.14680055,0.85319945,1
val,S22_AC08_F00001,entropy_adaptive_ratio,1,0.20390099,0.79609901,0.40074456,0.59925544,0.2703382,0.02861553,0.90428106,0.09571894,0.22274265,0.77725735,1
val,S22_AC08_F00031,entropy_adaptive_ratio,1,0.44227308,0.55772692,0.56936207,0.43063793,0.00963674,0.01392676,0.40896894,0.59103106,0.51738662,0.48261338,0
val,S22_AC08_F00061,entropy_adaptive_ratio,1,0.21483946,0.78516054,0.33562273,0.66437727,0.24936808,0.07943177,0.75841909,0.24158091,0.24401839,0.75598161,1
val,S22_AC08_F00091,entropy_adaptive_ratio,1,0.198524,0.801476,0.32607698,0.67392302,0.28103375,0.08913207,0.75921043,0.24078957,0.22923743,0.77076257,1
val,S22_AC09_F00001,entropy_adaptive_ratio,1,0.50634426,0.49365574,0.45315826,0.54684174,0.00011614,0.00634027,0.01798817,0.98201183,0.45411498,0.54588502,1
val,S22_AC09_F00031,entropy_adaptive_ratio,1,0.18819612,0.81180388,0.47553962,0.52446038,0.3023174,0.00172705,0.99431976,0.00568024,0.1898283,0.8101717,1
val,S22_AC09_F00061,entropy_adaptive_ratio,1,0.33582383,0.66417617,0.36237806,0.63762194,0.07923377,0.05536053,0.58868594,0.41131406,0.34674596,0.65325404,1
val,S22_AC09_F00091,entropy_adaptive_ratio,1,0.13719541,0.86280459,0.41146952,0.58853048,0.42315355,0.02273434,0.94901333,0.05098667,0.15117973,0.84882027,1
val,S22_AC09_F00121,entropy_adaptive_ratio,1,0.25038248,0.74961752,0.34677327,0.65322673,0.18811622,0.06884675,0.7320752,0.2679248,0.27620796,0.72379204,1
val,S22_AC09_F00151,entropy_adaptive_ratio,1,0.18115914,0.81884086,0.32859468,0.67140532,0.31739375,0.08651588,0.78580387,0.21419613,0.21273926,0.78726074,1
val,S27_AC01_F00001,entropy_adaptive_ratio,0,0.58585119,0.41414881,0.47768545,0.52231455,0.02137231,0.00143723,0.93699012,0.06300988,0.57903568,0.42096432,0
val,S27_AC01_F00031,entropy_adaptive_ratio,0,0.59759665,0.40240335,0.53237405,0.46762595,0.02766088,0.00302623,0.90138421,0.09861579,0.59116467,0.40883533,0
val,S27_AC01_F00061,entropy_adaptive_ratio,0,0.04800183,0.95199817,0.18385166,0.81614834,0.72215256,0.31156906,0.69859481,0.30140519,0.08894767,0.91105233,1
val,S27_AC05_F00001,entropy_adaptive_ratio,1,0.17804211,0.82195789,0.36144984,0.63855016,0.32422487,0.05611991,0.85244989,0.14755011,0.20510394,0.79489606,1
val,S27_AC05_F00031,entropy_adaptive_ratio,1,0.16065407,0.83934593,0.34615612,0.65384388,0.364128,0.06941178,0.83989524,0.16010476,0.19035383,0.80964617,1
val,S27_AC05_F00061,entropy_adaptive_ratio,1,0.28404492,0.71595508,0.36976117,0.63023883,0.13909607,0.04951146,0.73748947,0.26251053,0.30654634,0.69345366,1
val,S27_AC05_F00091,entropy_adaptive_ratio,1,0.17384034,0.82615966,0.35265511,0.64734489,0.33358509,0.06358303,0.83990903,0.16009097,0.20246697,0.79753303,1
val,S27_AC06_F00001,entropy_adaptive_ratio,1,0.06831819,0.93168181,0.35454226,0.64545774,0.64038412,0.06194062,0.9118063,0.0881937,0.09356135,0.90643865,1
val,S27_AC06_F00031,entropy_adaptive_ratio,1,0.1278674,0.8721326,0.32642496,0.67357504,0.44843962,0.08876801,0.83476034,0.16523966,0.16067698,0.83932302,1
val,S27_AC06_F00061,entropy_adaptive_ratio,1,0.12353772,0.87646228,0.23570836,0.76429164,0.46055485,0.21216971,0.68461132,0.31538868,0.15891507,0.84108493,1
val,S27_AC07_F00001,entropy_adaptive_ratio,1,0.38415474,0.61584526,0.40686643,0.59313357,0.03907639,0.02517424,0.60818686,0.39181314,0.39305348,0.60694652,1
val,S27_AC07_F00031,entropy_adaptive_ratio,1,0.09318501,0.90681499,0.32595021,0.67404979,0.55298746,0.0892649,0.86101273,0.13898727,0.12553641,0.87446359,1
val,S27_AC07_F00061,entropy_adaptive_ratio,1,0.11053371,0.88946629,0.27900958,0.72099042,0.49847629,0.14590222,0.77357684,0.22642316,0.14868055,0.85131945,1
val,S27_AC07_F00091,entropy_adaptive_ratio,1,0.20713693,0.79286307,0.31024462,0.68975538,0.26402568,0.10654437,0.7124852,0.2875148,0.23678192,0.76321808,1
